"ID","Time","PopBio","PopBio_units","ln_PopBio"
2,550.602409638554,0.553186659682207,"OD_595",-0.59205979430116
2,574.698795180723,0.554855945521215,"OD_595",-0.589046756546044
2,526.506024096385,0.553256504277981,"OD_595",-0.591933543630287
2,502.409638554217,0.563761131482452,"OD_595",-0.573124642936769
2,478.313253012048,0.560352715208661,"OD_595",-0.579188844937419
2,453.012048192771,0.570860834642919,"OD_595",-0.560609821197717
2,430.120481927711,0.570927187008905,"OD_595",-0.560493595830482
2,406.024096385542,0.564040509865549,"OD_595",-0.572629204060696
2,383.132530120482,0.581498166579361,"OD_595",-0.542147459944363
2,359.036144578313,0.57808975030557,"OD_595",-0.548026145018762
2,334.939759036145,0.574681334031779,"OD_595",-0.553939593495165
2,310.843373493976,0.574751178627554,"OD_595",-0.553818064662299
2,286.746987951807,0.566125371049415,"OD_595",-0.568939721686384
2,263.855421686747,0.574887375589314,"OD_595",-0.553581125909858
2,238.55421686747,0.581917234154007,"OD_595",-0.541427050720785
2,214.457831325301,0.580247948314999,"OD_595",-0.544299769697695
2,190.361445783132,0.552491705954252,"OD_595",-0.593316857550416
2,167.469879518072,0.55429718875502,"OD_595",-0.590054294272252
2,142.168674698795,0.547414003841453,"OD_595",-0.602549900237579
2,118.072289156626,0.500527326698097,"OD_595",-0.692093082919925
2,93.9759036144578,0.415379779989523,"OD_595",-0.878562044725026
2,69.8795180722891,0.304145276759211,"OD_595",-1.19024980764979
2,46.9879518072289,0.19290728129911,"OD_595",-1.64554561328667
2,22.8915662650603,0.0677597345905362,"OD_595",-2.69178714555073
2,0,0.0295652173913047,"OD_595",-3.52115669674112
3,671.084337349398,0.420663523659857,"OD_595",-0.865921996067039
3,646.987951807229,0.431168150864327,"OD_595",-0.841257123747149
3,622.89156626506,0.438194517199232,"OD_595",-0.825092363995734
3,600,0.44695652173913,"OD_595",-0.805293955902132
3,574.698795180723,0.452247249869041,"OD_595",-0.793526235722367
3,551.807228915663,0.448835341365462,"OD_595",-0.801099181516001
3,527.710843373494,0.452383446830802,"OD_595",-0.793225125085094
3,503.614457831325,0.469844595774402,"OD_595",-0.755353286242406
3,479.518072289157,0.466436179500611,"OD_595",-0.762634075126325
3,455.421686746988,0.473462545835516,"OD_595",-0.747682470148796
3,431.325301204819,0.477010651300856,"OD_595",-0.740216458571915
3,407.228915662651,0.478819626331413,"OD_595",-0.736431315471302
3,384.33734939759,0.478885978697398,"OD_595",-0.736292750205018
3,360.240963855422,0.485912345032303,"OD_595",-0.721727031364304
3,334.939759036145,0.482507420988301,"OD_595",-0.728758978034738
3,312.048192771084,0.493008555962982,"OD_595",-0.707228750195555
3,287.951807228916,0.482643617950061,"OD_595",-0.728476748710685
3,263.855421686747,0.487930853850183,"OD_595",-0.717581576098334
3,239.759036144578,0.507131133228566,"OD_595",-0.67898566341268
3,215.66265060241,0.505461847389558,"OD_595",-0.682282718365921
3,191.566265060241,0.519444735463594,"OD_595",-0.654994854344957
3,167.469879518072,0.500384145276759,"OD_595",-0.692379184990535
3,143.373493975904,0.481323555089925,"OD_595",-0.731215563313954
3,119.277108433735,0.390958617077004,"OD_595",-0.939153563275819
3,95.1807228915663,0.276245852977126,"OD_595",-1.28646403811036
3,71.0843373493976,0.121533088877248,"OD_595",-2.10756871684012
3,46.9879518072289,0.0294290204295443,"OD_595",-3.52577400204965
3,24.0963855421687,0.0103649380129215,"OD_595",-4.56932651353471
3,0,0.00521739130434784,"OD_595",-5.25575775212924
4,671.084337349398,0.246750480181596,"OD_595",-1.39937765464573
4,646.987951807229,0.271168150864327,"OD_595",-1.30501616762816
4,601.204819277108,0.330431290378907,"OD_595",-1.10735653728286
4,600,0.330434782608696,"OD_595",-1.10734596863686
4,622.89156626506,0.302542343286188,"OD_595",-1.19553403350164
4,574.698795180723,0.360073336825563,"OD_595",-1.0214475548744
4,551.807228915663,0.386226645713288,"OD_595",-0.951330916770931
4,553.012048192771,0.386223153483499,"OD_595",-0.951339958730143
4,526.506024096385,0.410647808625808,"OD_595",-0.890019345165202
4,503.614457831325,0.443757639252663,"OD_595",-0.812476723123423
4,479.518072289157,0.457740527326698,"OD_595",-0.781452789630285
4,455.421686746988,0.485636458878994,"OD_595",-0.722294961991389
4,431.325301204819,0.496141086083464,"OD_595",-0.700894944955881
4,408.433734939759,0.510120481927711,"OD_595",-0.673108342089879
4,383.132530120482,0.522367731796752,"OD_595",-0.649383472076345
4,359.036144578313,0.527654967696874,"OD_595",-0.639312679151706
4,334.939759036145,0.546855247075258,"OD_595",-0.603571142156402
4,312.048192771084,0.553878121180374,"OD_595",-0.590810614307295
4,287.951807228916,0.564382748384844,"OD_595",-0.57202262576255
4,263.855421686747,0.564452592980618,"OD_595",-0.571898879467048
4,215.66265060241,0.555896629998254,"OD_595",-0.58717291928564
4,239.759036144578,0.559305046272045,"OD_595",-0.581060254717119
4,191.566265060241,0.555966474594028,"OD_595",-0.587047284042277
4,167.469879518072,0.463862406146324,"OD_595",-0.76816730920986
4,143.373493975904,0.376975729002968,"OD_595",-0.975574472909035
4,119.277108433735,0.270958617077004,"OD_595",-1.30578917427586
4,95.1807228915663,0.109289331237996,"OD_595",-2.2137564984632
4,72.289156626506,0.0432687270822422,"OD_595",-3.14032514319881
4,46.9879518072289,0.0224724986904139,"OD_595",-3.79546299779177
4,24.0963855421687,0.0103649380129213,"OD_595",-4.56932651353473
4,0,0.00521739130434795,"OD_595",-5.25575775212922
6,670.588235294118,0.401173020527859,"OD_595",-0.913362472095067
6,646.247464503043,0.404692082111437,"OD_595",-0.904628792126312
6,600,0.392375366568915,"OD_595",-0.935536329589389
6,573.225152129817,0.383577712609971,"OD_595",-0.958213038260417
6,551.31845841785,0.387096774193548,"OD_595",-0.949080554697147
6,528.194726166328,0.390615835777126,"OD_595",-0.940030719177228
6,502.6369168357,0.367741935483871,"OD_595",-1.0003738490847
6,479.513184584178,0.358944281524927,"OD_595",-1.02458810720529
6,453.955375253549,0.360703812316715,"OD_595",-1.0196981219111
6,430.831643002028,0.350146627565982,"OD_595",-1.04940327632502
6,406.490872210953,0.325513196480938,"OD_595",-1.12235227597118
6,383.367139959432,0.321994134897361,"OD_595",-1.13322194820809
6,359.026369168357,0.290322580645161,"OD_595",-1.23676262714893
6,334.685598377282,0.272727272727273,"OD_595",-1.29928298413026
6,311.56186612576,0.258651026392962,"OD_595",-1.35227551427077
6,287.221095334686,0.237536656891496,"OD_595",-1.43743332261108
6,262.88032454361,0.214662756598241,"OD_595",-1.53868705631625
6,238.539553752535,0.21466275659824,"OD_595",-1.53868705631625
6,214.19878296146,0.193548387096774,"OD_595",-1.64222773525709
6,191.075050709939,0.160117302052786,"OD_595",-1.83184859453266
6,166.734279918864,0.135483870967742,"OD_595",-1.99890267919582
6,143.610547667343,0.119648093841642,"OD_595",-2.1232003958734
6,118.052738336713,0.103812316715543,"OD_595",-2.26517065714378
6,94.9290060851928,0.0826979472140762,"OD_595",-2.49256049933945
6,71.8052738336714,0.0527859237536656,"OD_595",-2.94151071938735
6,46.2474645030427,0.0387096774193548,"OD_595",-3.25166564769119
6,23.1237322515212,0.0263929618768329,"OD_595",-3.6346578999473
6,0,0.0140762463343111,"OD_595",-4.26326655936965
6,623.123732251521,0.394134897360704,"OD_595",-0.931062049194467
7,670.588235294117,0.204105571847507,"OD_595",-1.58911790994314
7,646.247464503042,0.209384164222874,"OD_595",-1.56358460793798
7,621.906693711968,0.211143695014663,"OD_595",-1.55521635826746
7,598.782961460446,0.214662756598241,"OD_595",-1.53868705631625
7,573.225152129817,0.228739002932551,"OD_595",-1.47517365059393
7,550.101419878296,0.225219941348974,"OD_595",-1.49067783712989
7,526.977687626774,0.241055718475073,"OD_595",-1.42272717522138
7,502.636916835699,0.237536656891496,"OD_595",-1.43743332261108
7,478.296146044625,0.234017595307918,"OD_595",-1.45235897282775
7,453.955375253549,0.241055718475073,"OD_595",-1.42272717522138
7,430.831643002028,0.251612903225806,"OD_595",-1.3798634707896
7,406.490872210953,0.251612903225807,"OD_595",-1.3798634707896
7,382.150101419878,0.255131964809384,"OD_595",-1.36597435862893
7,359.026369168357,0.265689149560117,"OD_595",-1.32542826423458
7,334.685598377282,0.260410557184751,"OD_595",-1.34549582728539
7,311.56186612576,0.270967741935484,"OD_595",-1.30575549863588
7,286.004056795132,0.270967741935484,"OD_595",-1.30575549863588
7,262.88032454361,0.281524926686217,"OD_595",-1.26753428581568
7,238.539553752535,0.283284457478006,"OD_595",-1.26130373606504
7,215.415821501014,0.258651026392962,"OD_595",-1.35227551427077
7,191.075050709939,0.221700879765396,"OD_595",-1.50642619409803
7,166.734279918864,0.177712609970674,"OD_595",-1.72758758420825
7,143.610547667343,0.144281524926686,"OD_595",-1.93598885378526
7,119.269776876268,0.112609970674487,"OD_595",-2.18382501768983
7,94.9290060851925,0.0756598240469208,"OD_595",-2.58150798535595
7,70.5882352941176,0.0439882697947215,"OD_595",-3.1238322761813
7,47.4645030425963,0.0246334310850441,"OD_595",-3.70365077143424
7,24.3407707910752,0.0105571847507333,"OD_595",-4.55094863182144
7,0,0.00527859237536665,"OD_595",-5.24409581238138
8,671.805273833671,0.142521994134897,"OD_595",-1.94825894637707
8,647.464503042596,0.146041055718475,"OD_595",-1.92386749325291
8,624.340770791075,0.151319648093842,"OD_595",-1.888360804796
8,598.782961460446,0.15307917888563,"OD_595",-1.87679998239493
8,575.659229208925,0.160117302052786,"OD_595",-1.83184859453266
8,551.31845841785,0.153079178885631,"OD_595",-1.87679998239492
8,528.194726166328,0.158357771260997,"OD_595",-1.84289843071924
8,502.636916835699,0.158357771260997,"OD_595",-1.84289843071924
8,479.513184584178,0.165395894428153,"OD_595",-1.7994133187795
8,455.172413793103,0.170674486803519,"OD_595",-1.76799712254612
8,432.048681541582,0.16891495601173,"OD_595",-1.77835990958167
8,407.707910750507,0.165395894428153,"OD_595",-1.7994133187795
8,383.367139959432,0.156598240469208,"OD_595",-1.85407173131737
8,360.243407707911,0.156598240469208,"OD_595",-1.85407173131737
8,335.902636916835,0.140762463343108,"OD_595",-1.96068146637563
8,311.56186612576,0.133724340175953,"OD_595",-2.01197476076318
8,288.438133874239,0.116129032258065,"OD_595",-2.15305335902308
8,264.097363083164,0.102052785923754,"OD_595",-2.28226509050308
8,239.756592292089,0.0914956011730206,"OD_595",-2.39146438246808
8,216.632860040567,0.0774193548387098,"OD_595",-2.55851846713124
8,192.292089249493,0.0633431085043988,"OD_595",-2.7591891625934
8,167.951318458418,0.0492668621700879,"OD_595",-3.0105035908743
8,144.827586206897,0.0404692082111437,"OD_595",-3.20721388512036
8,120.486815415821,0.0316715542521996,"OD_595",-3.45233634315334
8,96.1460446247468,0.0281524926686219,"OD_595",-3.57011937880972
8,71.8052738336714,0.0140762463343108,"OD_595",-4.26326655936967
8,48.6815415821502,0.00879765395894427,"OD_595",-4.73327018861541
8,24.3407707910753,0.00351906158357773,"OD_595",-5.64956092048956
8,0,0.00351906158357784,"OD_595",-5.64956092048953
9,671.805273833671,0.117888563049853,"OD_595",-2.13801548165854
9,647.464503042596,0.119648093841642,"OD_595",-2.1232003958734
9,624.340770791075,0.112609970674487,"OD_595",-2.18382501768983
9,598.782961460445,0.116129032258064,"OD_595",-2.15305335902309
9,575.659229208925,0.117888563049853,"OD_595",-2.13801548165854
9,551.31845841785,0.114369501466276,"OD_595",-2.16832083115387
9,526.977687626775,0.121407624633431,"OD_595",-2.10860159645225
9,503.853955375253,0.119648093841642,"OD_595",-2.1232003958734
9,479.513184584178,0.12316715542522,"OD_595",-2.09421285900015
9,455.172413793103,0.130205278592375,"OD_595",-2.03864300784534
9,432.048681541582,0.121407624633431,"OD_595",-2.10860159645225
9,407.707910750507,0.109090909090909,"OD_595",-2.21557371600442
9,383.367139959432,0.110850439882698,"OD_595",-2.19957337465797
9,360.243407707911,0.109090909090909,"OD_595",-2.21557371600442
9,335.902636916835,0.102052785923754,"OD_595",-2.28226509050308
9,311.56186612576,0.105571847507331,"OD_595",-2.24836353882741
9,288.438133874239,0.103812316715543,"OD_595",-2.26517065714378
9,262.88032454361,0.0950146627565984,"OD_595",-2.35372405448523
9,239.756592292089,0.0932551319648094,"OD_595",-2.37241618749739
9,215.415821501014,0.0809384164222875,"OD_595",-2.51406670456041
9,191.075050709939,0.0721407624633433,"OD_595",-2.6291360343452
9,167.951318458418,0.0633431085043989,"OD_595",-2.7591891625934
9,143.610547667343,0.0633431085043988,"OD_595",-2.7591891625934
9,120.486815415821,0.0545454545454545,"OD_595",-2.90872089656436
9,94.9290060851926,0.0422287390029327,"OD_595",-3.16465427070156
9,71.8052738336713,0.0422287390029326,"OD_595",-3.16465427070156
9,47.4645030425962,0.0334310850439883,"OD_595",-3.39826912188307
9,24.340770791075,0.0193548387096775,"OD_595",-3.94481282825113
9,0,0.0175953079178884,"OD_595",-4.04012300805547
10,670.588235294117,0.103812316715543,"OD_595",-2.26517065714378
10,647.464503042596,0.102052785923754,"OD_595",-2.28226509050308
10,623.123732251521,0.0985337243401759,"OD_595",-2.31735641031436
10,598.782961460446,0.105571847507331,"OD_595",-2.24836353882741
10,575.659229208925,0.10733137829912,"OD_595",-2.2318342368762
10,551.31845841785,0.102052785923754,"OD_595",-2.28226509050308
10,526.977687626774,0.109090909090909,"OD_595",-2.21557371600442
10,502.636916835699,0.109090909090909,"OD_595",-2.21557371600442
10,479.513184584179,0.109090909090909,"OD_595",-2.21557371600442
10,453.955375253549,0.110850439882698,"OD_595",-2.19957337465797
10,432.048681541582,0.105571847507331,"OD_595",-2.24836353882741
10,407.707910750507,0.0950146627565983,"OD_595",-2.35372405448523
10,384.584178498986,0.0985337243401762,"OD_595",-2.31735641031436
10,359.026369168357,0.0967741935483871,"OD_595",-2.33537491581704
10,335.902636916835,0.0897360703812318,"OD_595",-2.41088246832518
10,311.56186612576,0.0967741935483871,"OD_595",-2.33537491581704
10,288.438133874239,0.0932551319648094,"OD_595",-2.37241618749739
10,264.097363083164,0.0809384164222875,"OD_595",-2.51406670456041
10,239.756592292089,0.0862170087976539,"OD_595",-2.45088780293888
10,215.415821501014,0.0826979472140762,"OD_595",-2.49256049933945
10,191.075050709939,0.0615835777126099,"OD_595",-2.78736003956009
10,167.951318458418,0.0598240469208213,"OD_595",-2.81634757643334
10,144.827586206896,0.0563049853372434,"OD_595",-2.87697219824978
10,120.486815415821,0.0475073313782991,"OD_595",-3.04687123504518
10,96.1460446247464,0.0422287390029327,"OD_595",-3.16465427070156
10,71.8052738336714,0.0299120234604106,"OD_595",-3.50949475699329
10,48.68154158215,0.0228739002932552,"OD_595",-3.77775874358797
10,24.3407707910751,0.0123167155425221,"OD_595",-4.39679795199419
10,0,0.00879765395894438,"OD_595",-4.7332701886154
11,670.69669984285,0.198260869565218,"OD_595",-1.61817159240285
11,645.395495023572,0.198260869565218,"OD_595",-1.61817159240285
11,621.302601711193,0.196521739130435,"OD_595",-1.62698222208501
11,597.202723939235,0.198260869565218,"OD_595",-1.61817159240285
11,573.0958617077,0.203478260869566,"OD_595",-1.59219610599959
11,550.211279902218,0.2,"OD_595",-1.6094379124341
11,526.100925440894,0.206956521739131,"OD_595",-1.57524654768582
11,501.997555439148,0.210434782608696,"OD_595",-1.55857949520061
11,477.901169896979,0.210434782608696,"OD_595",-1.55857949520061
11,453.780338746289,0.222608695652174,"OD_595",-1.50233977687773
11,429.694429893487,0.217391304347827,"OD_595",-1.52605630349505
11,406.813340317793,0.212173913043479,"OD_595",-1.55034899606409
11,381.512135498516,0.212173913043479,"OD_595",-1.55034899606409
11,358.61009254409,0.217391304347826,"OD_595",-1.52605630349505
11,334.520691461498,0.213913043478261,"OD_595",-1.54218568542493
11,310.420813689541,0.215652173913044,"OD_595",-1.53408847519231
11,286.324428147372,0.215652173913044,"OD_595",-1.53408847519231
11,262.231534834992,0.213913043478261,"OD_595",-1.54218568542493
11,238.138641522612,0.212173913043479,"OD_595",-1.55034899606409
11,214.077178278331,0.194782608695652,"OD_595",-1.63587116950226
11,190.047145102148,0.161739130434783,"OD_595",-1.82177054764409
11,119.123450323031,0.0817391304347828,"OD_595",-2.50422243908729
11,141.962633141261,0.107826086956522,"OD_595",-2.22723565575226
11,167.225423432862,0.126956521739131,"OD_595",-2.06391059964895
11,93.8676444910074,0.0591304347826087,"OD_595",-2.82800951618119
11,69.8201501658808,0.0347826086956524,"OD_595",-3.35863776724335
11,46.9565217391304,0.0208695652173911,"OD_595",-3.86946339100936
11,22.881089575694,0.0104347826086957,"OD_595",-4.56261057156929
11,0,0.00521739130434762,"OD_595",-5.25575775212928
12,670.595425178976,0.250434782608696,"OD_595",-1.38455674122135
12,645.287235900121,0.253913043478261,"OD_595",-1.37076341908901
12,622.406146324428,0.248695652173914,"OD_595",-1.39152541053744
12,598.30626855247,0.250434782608696,"OD_595",-1.38455674122135
12,574.192421861358,0.259130434782609,"OD_595",-1.35042373485189
12,550.096036319189,0.259130434782609,"OD_595",-1.35042373485189
12,525.989174087654,0.264347826086957,"OD_595",-1.33048951995107
12,501.899773005063,0.260869565217392,"OD_595",-1.34373474670109
12,479.001222280425,0.264347826086957,"OD_595",-1.33048951995107
12,453.703509690937,0.262608695652174,"OD_595",-1.33709020398243
12,430.815435655665,0.260869565217392,"OD_595",-1.34373474670109
12,405.531691985332,0.252173913043479,"OD_595",-1.37763629837677
12,382.643617950061,0.250434782608696,"OD_595",-1.38455674122135
12,358.550724637681,0.248695652173913,"OD_595",-1.39152541053744
12,333.298411035446,0.224347826086957,"OD_595",-1.49455763643568
12,310.427798149118,0.213913043478261,"OD_595",-1.54218568542493
12,286.362842675047,0.198260869565218,"OD_595",-1.61817159240285
12,262.304871660555,0.179130434782609,"OD_595",-1.71964105256771
12,238.243408416273,0.161739130434783,"OD_595",-1.82177054764409
12,214.178452942203,0.14608695652174,"OD_595",-1.92355324195403
12,190.14841976602,0.11304347826087,"OD_595",-2.17998277090171
12,167.291775798847,0.0956521739130436,"OD_595",-2.34703685556488
12,143.219835865199,0.0834782608695654,"OD_595",-2.48316902988946
12,117.953553343809,0.0660869565217392,"OD_595",-2.71678388107096
12,95.0794482276933,0.0573913043478262,"OD_595",-2.85786247933087
12,71.0214772132005,0.0382608695652176,"OD_595",-3.26332758743903
12,46.9565217391303,0.022608695652174,"OD_595",-3.78942068333581
12,24.0859088528025,0.0121739130434786,"OD_595",-4.40845989174201
12,0,0.00695652173913031,"OD_595",-4.96807567967748
13,670.431290378907,0.361739130434783,"OD_595",-1.01683196109603
13,646.327920377161,0.365217391304349,"OD_595",-1.00726251007988
13,622.228042605204,0.366956521739131,"OD_595",-1.00251190732128
13,599.332984110354,0.368695652173914,"OD_595",-0.997783766125335
13,574.038763750655,0.365217391304348,"OD_595",-1.00726251007988
13,551.091321808975,0.39304347826087,"OD_595",-0.933835041525063
13,526.991444037018,0.394782608695653,"OD_595",-0.929420023315946
13,501.686746987952,0.396521739130435,"OD_595",-0.925024411842909
13,478.791688493103,0.398260869565218,"OD_595",-0.920648037243109
13,454.73371747861,0.379130434782609,"OD_595",-0.969874978008261
13,430.64082416623,0.377391304347827,"OD_595",-0.974472687256888
13,406.572376462371,0.363478260869566,"OD_595",-1.01203578883254
13,382.462022001048,0.370434782608696,"OD_595",-0.993077875087924
13,358.351667539724,0.377391304347827,"OD_595",-0.974472687256888
13,334.269250916711,0.370434782608696,"OD_595",-0.993077875087924
13,310.155404225598,0.379130434782609,"OD_595",-0.969874978008261
13,287.249869041383,0.38608695652174,"OD_595",-0.951692658925069
13,263.146499039637,0.389565217391305,"OD_595",-0.942723988942309
13,239.050113497468,0.389565217391305,"OD_595",-0.942723988942309
13,214.985158023398,0.373913043478261,"OD_595",-0.983732012669687
13,190.972585996159,0.332173913043479,"OD_595",-1.10209661275072
13,166.963506198708,0.288695652173913,"OD_595",-1.24238225244081
13,144.103370001746,0.27304347826087,"OD_595",-1.29812423544904
13,118.899947616553,0.224347826086957,"OD_595",-1.49455763643568
13,94.9188056574122,0.166956521739131,"OD_595",-1.79002184932951
13,72.1424829753798,0.109565217391305,"OD_595",-2.21123531440581
13,48.1054653396193,0.0800000000000001,"OD_595",-2.52572864430825
13,22.856643967173,0.0539130434782609,"OD_595",-2.9203828363122
13,0,0.0365217391304349,"OD_595",-3.30984760307392
14,672.285664396717,0.012173913043479,"OD_595",-4.40845989174198
14,646.98445957744,0.0121739130434786,"OD_595",-4.40845989174201
14,622.884581805483,0.0139130434782615,"OD_595",-4.27492849911747
14,600,0.0104347826086959,"OD_595",-4.56261057156927
14,575.910598917409,0.00695652173913075,"OD_595",-4.96807567967741
14,551.81421337524,0.00695652173913075,"OD_595",-4.96807567967741
14,527.717827833071,0.00695652173913075,"OD_595",-4.96807567967741
14,503.621442290903,0.00695652173913075,"OD_595",-4.96807567967741
14,479.514580059368,0.012173913043479,"OD_595",-4.40845989174198
14,455.425178976776,0.00869565217391344,"OD_595",-4.7449321283632
14,431.332285664397,0.00695652173913075,"OD_595",-4.96807567967741
14,408.444211629125,0.00521739130434828,"OD_595",-5.25575775212915
14,384.347826086957,0.00521739130434828,"OD_595",-5.25575775212915
14,360.254932774577,0.0034782608695656,"OD_595",-5.6612228602373
14,336.15156277283,0.00695652173913097,"OD_595",-4.96807567967738
14,310.857342413131,0.00347826086956537,"OD_595",-5.66122286023736
14,287.962283918282,0.00521739130434784,"OD_595",-5.25575775212924
14,263.862406146324,0.00695652173913053,"OD_595",-4.96807567967745
14,238.561201327047,0.00695652173913053,"OD_595",-4.96807567967745
14,215.673127291776,0.00521739130434784,"OD_595",-5.25575775212924
14,191.56975729003,0.00869565217391299,"OD_595",-4.74493212836326
14,167.480356207438,0.00521739130434784,"OD_595",-5.25575775212924
14,143.373493975904,0.0104347826086959,"OD_595",-4.56261057156927
14,119.273616203946,0.0121739130434786,"OD_595",-4.40845989174201
14,95.1772306617775,0.0121739130434784,"OD_595",-4.40845989174203
14,71.0773528898201,0.0139130434782611,"OD_595",-4.2749284991175
14,48.1857866247599,0.0139130434782608,"OD_595",-4.27492849911752
14,24.09289331238,0.0121739130434786,"OD_595",-4.40845989174201
14,0,0.0104347826086955,"OD_595",-4.56261057156931
15,671.017984983412,0.0365217401304353,"OD_595",-3.30984757569296
15,645.727256853501,0.031304348826087,"OD_595",-3.46399825095674
15,622.83918281823,0.029565218391305,"OD_595",-3.52115666291758
15,599.965077702113,0.0208695662173916,"OD_595",-3.86946334309267
15,573.466038065305,0.0173913053478264,"OD_595",-4.05178489030329
15,549.369652523136,0.0173913053478264,"OD_595",-4.05178489030329
15,525.287235900122,0.0104347836086959,"OD_595",-4.56261047573594
15,503.593504452593,0.0139130444782613,"OD_595",-4.27492842724249
15,479.504103370002,0.0104347836086959,"OD_595",-4.56261047573594
15,455.414702287411,0.00695652273913075,"OD_595",-4.96807553592742
15,430.116989697922,0.00521739230434806,"OD_595",-5.25575756046255
15,407.228915662651,0.0034782618695656,"OD_595",-5.66122257273734
15,383.132530120482,0.0034782618695656,"OD_595",-5.66122257273734
15,356.626506024097,0.0034782618695656,"OD_595",-5.66122257273734
15,334.939759036145,0.0034782618695656,"OD_595",-5.66122257273734
15,310.843373493976,0.00347826186956537,"OD_595",-5.6612225727374
15,286.746987951807,0.00347826186956537,"OD_595",-5.6612225727374
15,262.650602409639,0.00347826186956537,"OD_595",-5.6612225727374
15,238.547232407893,0.00695652273913053,"OD_595",-4.96807553592746
15,212.048192771085,0.00347826186956537,"OD_595",-5.6612225727374
15,190.361445783133,0.00347826186956537,"OD_595",-5.6612225727374
15,168.674698795181,0.00347826186956537,"OD_595",-5.6612225727374
15,142.168674698795,0.00347826186956537,"OD_595",-5.6612225727374
15,118.072289156627,0.00347826186956537,"OD_595",-5.6612225727374
15,96.3855421686747,0.00347826186956537,"OD_595",-5.6612225727374
15,69.8795180722891,0.00347826186956537,"OD_595",-5.6612225727374
15,45.7901169896979,1e-09,"OD_595",-20.7232658369464
15,24.0963855421687,0.00347826186956537,"OD_595",-5.6612225727374
15,0,0.00347826186956515,"OD_595",-5.66122257273747
16,672.722193120307,0.389565217391305,"OD_595",-0.942723988942309
16,647.417496071241,0.391304347826088,"OD_595",-0.938269638592928
16,623.310633839706,0.396521739130436,"OD_595",-0.925024411842907
16,600.426052034223,0.39304347826087,"OD_595",-0.933835041525063
16,575.124847214946,0.39304347826087,"OD_595",-0.933835041525063
16,552.240265409463,0.389565217391305,"OD_595",-0.942723988942309
16,528.088004190675,0.417391304347827,"OD_595",-0.873731117455357
16,504.016064257028,0.405217391304349,"OD_595",-0.903331587231647
16,478.69041382923,0.417391304347827,"OD_595",-0.873731117455357
16,455.788370874803,0.422608695652174,"OD_595",-0.861308597456802
16,432.907281299109,0.417391304347827,"OD_595",-0.873731117455357
16,407.620045398987,0.410434782608696,"OD_595",-0.890538235771739
16,383.530644316396,0.406956521739131,"OD_595",-0.899048925439648
16,359.413305395495,0.417391304347827,"OD_595",-0.873731117455357
16,335.313427623537,0.419130434782609,"OD_595",-0.869573107306695
16,312.372970141435,0.443478260869565,"OD_595",-0.813106495638925
16,288.287061288632,0.438260869565218,"OD_595",-0.824940953285926
16,264.183691286886,0.441739130434783,"OD_595",-0.817035773778813
16,240.125720272394,0.422608695652174,"OD_595",-0.861308597456802
16,216.102671555788,0.38608695652174,"OD_595",-0.951692658925069
16,192.090099528549,0.344347826086957,"OD_595",-1.06610301010281
16,168.115942028985,0.283478260869565,"OD_595",-1.26061983999059
16,145.339619346953,0.22608695652174,"OD_595",-1.48683559034176
16,120.199057097957,0.14608695652174,"OD_595",-1.92355324195403
