"","V1","V2"
"134",1.56163133607825,1.644554804352
"135",1.55182967081202,1.66060087816477
"136",1.56105025719766,1.63081590914141
"137",1.56867364033732,1.63471328728905
"138",1.60013604028604,1.65263350710577
"139",1.55498102380096,1.59211482333866
"140",1.55679385052634,1.58804592481927
"141",1.56353715657966,1.52090625503793
"142",1.56662403776392,1.52648446611273
"143",1.5787015123349,1.54493245816622
"144",1.57117760687543,1.56779683595223
"145",1.58228502940222,1.52555513016014
"146",1.59763095138281,1.51721038762363
"147",1.53105224395864,1.5397050121037
"148",1.51138859218406,1.52868844168748
"149",1.51203104566512,1.5868324149041
"150",1.55240064302504,1.61027454972848
"151",1.55720234652707,1.63387525079262
"152",1.56841841673611,1.58341574208647
"153",1.57906018388002,1.56911670699901
"154",1.58598532191212,1.52285836717717
"155",1.5932656995451,1.55871622842333
"156",1.57696199891824,1.53058068034506
"157",1.60523639810448,1.55433854280071
"158",1.60824150495294,1.5288838662651
"159",1.62177568841329,1.54411067759147
"160",1.58708417957381,1.54785800009967
"161",1.55319382196228,1.54075045580306
"162",1.55655078617975,1.54475509961713
"163",1.54568529955316,1.64125418806496
"164",1.57827259478712,1.63256467940242
"165",1.58244632167173,1.655350040626
"166",1.56242266699239,1.67660884559151
"167",1.57919816663374,1.67758294267809
"168",1.54118281392664,1.64891712329046
"169",1.55709325473196,1.65156807282707
"170",1.54304508471481,1.59389384878671
"171",1.55213923730365,1.58635486857889
"172",1.56131231500913,1.55921640484518
"173",1.56937098021357,1.50573548572149
"174",1.56526119790432,1.5128507609984
"175",1.58147326777746,1.4859735623455
"176",1.56910010432255,1.50431993257265
"177",1.60478794581838,1.48180608417247
"178",1.58983083075035,1.46352794595153
"179",1.54952242868143,1.47841350195246
"180",1.52043167750341,1.49289144943151
"181",1.50264045696055,1.52055838253111
"182",1.54130990764831,1.51824234950727
"183",1.52353647196978,1.50617003347077
"184",1.50015470802598,1.55642131642201
"185",1.50338082674253,1.56949568094907
"186",1.53447500780153,1.58131912050153
"187",1.5542738256958,1.6002296311606
"188",1.55378806740137,1.6254426706286
"189",1.577509759217,1.65231306090371
"190",1.60304357872952,1.64756183967548
"191",1.61592394156568,1.60056726818362
"192",1.61070296995553,1.56166808898139
"193",1.56032185600641,1.58452884562713
"194",1.55725924760373,1.56929844762897
"195",1.53418128430941,1.56008608085268
"196",1.54517849433843,1.5683820016398
"197",1.50623392191442,1.55396437991365
"198",1.48296564871575,1.58420652926336
"199",1.46612387442775,1.55373078804169
"200",1.45321494633629,1.55338393576259
"201",1.47281656670542,1.53817719131005
"202",1.48084385898317,1.55352093193706
"203",1.4675016559445,1.53415626845958
"204",1.5234340828822,1.50768855302661
"205",1.53565601063087,1.48312821280907
"206",1.55873513221178,1.5235858548202
"207",1.51928809307729,1.49081155010572
"208",1.51470898981701,1.52381445256178
"209",1.54438817366514,1.50282878852922
"210",1.49270784581892,1.52248398201617
"211",1.48882987136584,1.49044746611058
"212",1.51645701130461,1.49852124311571
"213",1.55174407772231,1.51471100452677
"214",1.52229945570271,1.5113445573704
"215",1.58397151715112,1.49581906399161
"216",1.57023495294799,1.53421791762988
"217",1.53828945599275,1.52342771831142
"218",1.54096891240838,1.51198506270288
"219",1.59430497307246,1.53615586993959
"220",1.62832033504811,1.53709463946784
"221",1.62494696765143,1.56163583196836
"222",1.6376923325759,1.4971173773329
"223",1.62677144292447,1.49108602052727
"224",1.62183635140049,1.49418164811035
"225",1.62570116925087,1.4962413862279
"226",1.64913743005174,1.52495886708906
"227",1.678946517008,1.58276470337167
"228",1.64651709045122,1.55050616306784
"229",1.6928301637498,1.52165445735868
"230",1.67598444750019,1.48259823014278
"231",1.63046118441601,1.50012435824882
"232",1.56638763126922,1.48545181135907
"233",1.54148691050019,1.44881552299104
"234",1.55063619296542,1.49316755102292
"235",1.52575395264684,1.54152902706874
"236",1.55236003037014,1.57227671893626
"237",1.53468630733203,1.55902047611372
"238",1.52712598917095,1.57360404497907
"239",1.56594943527377,1.54747304713755
"240",1.55038121169437,1.5703788057537
"241",1.51877704980745,1.58072751605118
"242",1.50266777216474,1.61938174820784
"243",1.52889851401385,1.55287887801827
"244",1.48750173216201,1.54883943427119
"245",1.53122801868228,1.52866668889017
"246",1.52831901999316,1.54829601157678
"247",1.56020417230216,1.5886800958693
"248",1.56968194713195,1.59636412866123
"249",1.53885661782313,1.63177504350688
"250",1.48937291304998,1.64151555083283
"251",1.53488650798514,1.621923891662
"252",1.47100841331683,1.63948153632306
"253",1.50137025608063,1.63201793327263
"254",1.51498426246946,1.60791705239291
"255",1.51799055482756,1.57183886343766
"256",1.57045618644115,1.54073567638511
"257",1.52731742666586,1.51898948490289
"258",1.48967322661637,1.53535385860441
"259",1.50589907381335,1.49329790795913
"260",1.53723918685167,1.456342263978
"261",1.51393774557457,1.48692384399005
"262",1.55535329401282,1.50712682674204
"263",1.49799474879122,1.48977056984047
"264",1.49080238488962,1.49274092338253
"265",1.49448447007091,1.46842739052816
"266",1.49351286552501,1.45969569504836
"267",1.53924520456673,1.46055291298902
"268",1.55711898045227,1.43387916625503
"269",1.5479007931098,1.41824030815915
"270",1.55567108743081,1.50658925153829
"271",1.55715916842885,1.53206735592147
"272",1.52424692030814,1.55091645543039
"273",1.51670540150213,1.51216949292775
"274",1.52791085440256,1.47761505983621
"275",1.53773620822393,1.49954127788623
"276",1.55909881621979,1.46721075652522
"277",1.56035540935083,1.39132592487177
"278",1.5232196848129,1.39728494613736
"279",1.50943396879277,1.42352921971836
"280",1.49725150868527,1.41269292380284
"281",1.49611479145723,1.39003369627954
"282",1.53010465687009,1.39820376475497
"283",1.5475381752411,1.42117206021943
"284",1.54510852014828,1.43229190366984
"285",1.50377779381626,1.41127179150578
"286",1.53328096743194,1.44375471355911
"287",1.50388365240086,1.49667966997045
"288",1.54175050953245,1.49688614183938
"289",1.54528599157072,1.46484433683986
"290",1.56833593079327,1.46732533579974
"291",1.5498863164466,1.50094571032992
"292",1.55674590497322,1.51004508893197
"293",1.59516165083678,1.55106207664883
"294",1.5812439946668,1.61768375389687
"295",1.57210319152948,1.61214835336134
"296",1.59185804226648,1.60563942241059
"297",1.61039780165884,1.57325360739543
"298",1.63115706878855,1.5843989649947
"299",1.61166643924756,1.58043446933601
"300",1.58857095968495,1.58027496478467
"301",1.53077328265758,1.52119053473082
"302",1.52594976448034,1.56298276196097
"303",1.50823140673489,1.56079534252686
"304",1.50803854660441,1.5442989993315
"305",1.55193174578485,1.54825091987934
"306",1.57621580751765,1.57367867830969
"307",1.57963352335688,1.58544100351467
"308",1.58402371230495,1.54436641460506
"309",1.58413649230248,1.56575182041638
"310",1.55608835869726,1.54296426210837
"311",1.56483446196157,1.53043509448111
"312",1.54649489640789,1.52613605977345
"313",1.50697782647162,1.54369272451793
"314",1.4878004170245,1.56327028762732
"315",1.5028685084409,1.53502932372198
"316",1.55927139717009,1.57949551195751
"317",1.55660967502696,1.57451061040215
"318",1.6304886555983,1.63520008933133
"319",1.60302679673517,1.61054657050284
"320",1.6083758531382,1.56489639457048
"321",1.57682342849353,1.52481216678211
"322",1.56323092020528,1.550636521817
"323",1.56241859358215,1.51385029681014
"324",1.58088407169527,1.51008649641839
"325",1.52497529055499,1.57722993251934
"326",1.4943876873291,1.53291654670616
"327",1.50139919254846,1.53041120744231
"328",1.4844733607948,1.54090229049544
"329",1.51396597042663,1.54729299022086
"330",1.52987322428376,1.54874710533791
"331",1.53824743332526,1.52838111366763
"332",1.55443558689472,1.48286634388751
"333",1.55763705434613,1.44353200860284
"334",1.55639948306231,1.49411020279625
"335",1.52029084111443,1.48002625502656
"336",1.54249254438389,1.45380271387258
"337",1.51091575673063,1.50019284253615
"338",1.50108559073705,1.50621530111427
"339",1.53277136636379,1.54461567680019
"340",1.54563755680866,1.55543751498317
"341",1.50897460401297,1.56656893218005
"342",1.5156798419757,1.58845285773097
"343",1.46907063882087,1.60663965332073
"344",1.44818386725708,1.61788614329494
"345",1.47008261471752,1.60016021225228
"346",1.47799977380321,1.60475190983533
"347",1.48118380110262,1.57524249533709
"348",1.41588678201728,1.55457933234929
"349",1.40150839346212,1.57002933997471
"350",1.39133611554264,1.58946656284487
"351",1.41648520843467,1.58344699725561
"352",1.42010290801363,1.61406729486489
"353",1.43685309626467,1.62009864324553
"354",1.49126729660331,1.58946123688698
"355",1.52864563495187,1.59199718935323
"356",1.52571210816057,1.57647640535518
"357",1.47833162552826,1.52974131585573
"358",1.51430628169048,1.50210357668254
"359",1.52431043422287,1.54058310315231
"360",1.52188343286965,1.572403457154
"361",1.50583565957026,1.56661433103236
"362",1.54406599184285,1.54472222697098
"363",1.52399279655406,1.55726861400693
"364",1.53895615898555,1.5215383553582
"365",1.57690188046289,1.5386168850325
"366",1.54361516510741,1.53374790365569
"367",1.56470912518386,1.52126913074833
"368",1.56381202728983,1.60108363905944
"369",1.60742622250565,1.59095007064743
"370",1.58463660283326,1.64054020944938
"371",1.56276861163181,1.64880207917051
"372",1.5882831781466,1.62676510100628
"373",1.53951693601258,1.61845049437534
"374",1.53718924484321,1.66846057282185
"375",1.59901202656617,1.6641766735697
"376",1.59505623533481,1.65695738544483
"377",1.6127878467579,1.62837114653778
"378",1.6182684898133,1.58447017550086
"379",1.56313033041992,1.57293355983906
"380",1.58870565490559,1.53450906559204
"381",1.59379680164141,1.54219605876661
"382",1.61867305279764,1.56811643169562
"383",1.65263769926639,1.57080189442875
"384",1.65607137330179,1.58907056683394
"385",1.7344108493785,1.57637332377785
"386",1.71471724011384,1.48988053505144
"387",1.68567954910431,1.49049939129623
"388",1.62280616874991,1.47145474483285
"389",1.61666298436165,1.44656771917299
"390",1.63405861907457,1.45973324631945
"391",1.60288172317343,1.43145833969949
"392",1.66174778302561,1.41128537599082
"393",1.68253193984565,1.49173040805446
"394",1.66900329556345,1.49690508656376
"395",1.6638769253236,1.50905982199432
"396",1.67475826805838,1.48463585105211
"397",1.65327497599604,1.47627633379755
"398",1.61786949876799,1.53147309769911
"399",1.60270629830516,1.54197407855107
"400",1.57388329934508,1.5281226724533
"401",1.54471487408372,1.49368994021848
"402",1.54280009896275,1.47878831985279
"403",1.53565250810598,1.48737447781245
"404",1.49211543261917,1.486280620828
"405",1.5100987075764,1.44873307990284
"406",1.54964890678285,1.461329014373
"407",1.52381744111044,1.49898450911112
"408",1.54568917104794,1.49775862773397
"409",1.5750655015927,1.53488635391794
"410",1.56780548431291,1.55806992065917
"411",1.55107790065705,1.58358259759763
"412",1.53967272205879,1.60420194225287
"413",1.56965291997385,1.60313509262785
"414",1.55789676767029,1.59261601168085
"415",1.53601993319323,1.53598399930548
"416",1.54122423859795,1.54311252544041
"417",1.55053486832209,1.54775700984641
"418",1.57744626001202,1.55635412545201
"419",1.57432353583914,1.57040002226793
"420",1.56478661352323,1.62774769919741
"421",1.53822257661257,1.64853501005451
"422",1.54531775528036,1.64046859088196
"423",1.54994622116039,1.59129003213348
"424",1.55560705220249,1.55122786309749
"425",1.55394270836411,1.50204076417722
"426",1.57711238139192,1.54754046059435
"427",1.60460188792217,1.55333339632348
"428",1.59669011727752,1.58378205922485
"429",1.59382026369379,1.59707531766531
"430",1.61245672069376,1.57468679357113
"431",1.58603786422376,1.62036830621114
"432",1.58616344319694,1.60023293023902
"433",1.57889566995583,1.59716678790845
"434",1.57923822739915,1.64758439891738
"435",1.60377810729953,1.65421660274947
"436",1.57343409949545,1.60820161395767
"437",1.56459132252524,1.66022792474982
"438",1.64600379473456,1.65180634774572
"439",1.67284362981454,1.65603720392885
"440",1.71614181003841,1.65412028758712
"441",1.69005578487212,1.68307384280494
"442",1.69746779498313,1.63845668201814
"443",1.7040296822974,1.64412060417766
"444",1.69974041027217,1.60717966441596
"445",1.65714160892812,1.63571939937426
"446",1.66830860394702,1.61114753202596
"447",1.63158211407415,1.608184674068
"448",1.59021165340698,1.61063707703646
"449",1.55622115474008,1.62746607593076
"450",1.58364927839891,1.57500699891193
"451",1.5270098254333,1.54645797362581
"452",1.52745962668399,1.53855012959516
"453",1.54973269515518,1.54802174310653
"454",1.57571222899384,1.50763021516183
"455",1.56287002429192,1.47687033337749
"456",1.5606704753456,1.51982345703277
"457",1.5766786913975,1.52933461205238
"458",1.5467977576916,1.56843980845779
"459",1.58288155774109,1.5789845097909
"460",1.52438615273388,1.60084235236846
"461",1.5260336577339,1.57897567343676
"462",1.50984188929989,1.55139153594819
"463",1.49421666203901,1.55241303742969
"464",1.47942670622048,1.57355277128577
"465",1.49436094315908,1.60022854529136
"466",1.45040684518216,1.58445674956441
"467",1.52039639195666,1.59620523052812
"468",1.5138131468031,1.61212795476525
"469",1.51425074309236,1.64798079073531
"470",1.51748598712637,1.63348626135691
"471",1.49236362290988,1.58978718770004
"472",1.44324960457785,1.62700217134594
"473",1.40092547442744,1.58721652864257
"474",1.41388312196969,1.59847097733713
"475",1.45154497554584,1.58587797025538
"476",1.43703282246886,1.58416242034603
"477",1.43195888275929,1.57895098062141
"478",1.44462387137087,1.59755892427221
"479",1.47026585840571,1.62551610016992
"480",1.5046246552709,1.56163270361704
"481",1.49708335683665,1.55230373290873
"482",1.48389531696929,1.54816347311921
"483",1.49750158814791,1.61093302753443
"484",1.52503255679476,1.61523221142933
"485",1.50647700986098,1.59363303143456
"486",1.48118988703687,1.58144980307942
"487",1.49178617890368,1.56246836379337
"488",1.4798215749523,1.55935863806015
"489",1.48660002199894,1.57232178377034
"490",1.52542475823426,1.58924292114493
"491",1.51148949674026,1.60370906268519
"492",1.5226019487888,1.58860464920766
"493",1.51564185529606,1.56665496603061
"494",1.50629465783461,1.60046422394114
"495",1.51184896050499,1.61032606846988
"496",1.55811014158823,1.61406852962064
"497",1.52070647033638,1.5853374040745
"498",1.50043067775843,1.57505234153851
"499",1.48848732205671,1.55519179836494
"500",1.51582867786673,1.55185683443895
"501",1.48846044702679,1.52511729516608
"502",1.51107679750626,1.53852979058775
"503",1.52410305773826,1.52217052459289
"504",1.54904027522316,1.5083187225169
"505",1.5101234806785,1.52316540036671
"506",1.51435285517651,1.55160780954855
"507",1.52733521702577,1.57951683922675
"508",1.50295354368757,1.53721412950022
"509",1.53331432353648,1.50867779789366
"510",1.5341626076354,1.52745067665952
"511",1.54008592687839,1.52965432376006
"512",1.52135042758969,1.5110535558655
"513",1.58052679609439,1.50427913657853
"514",1.58585825731564,1.51439650263939
"515",1.57912414194106,1.52615288420219
"516",1.60177130779424,1.52774248133999
"517",1.62685214340978,1.51187581163891
"518",1.59565102838,1.50788397030243
"519",1.58832346916636,1.5357637592099
"520",1.53400563605537,1.52113297506778
"521",1.5326300427189,1.48864112304504
"522",1.49560381273403,1.5138612587254
"523",1.51289472600048,1.49270609910386
"524",1.51004601058451,1.47035577183469
"525",1.48400651537435,1.46973606816528
"526",1.5663979921005,1.49849506960087
"527",1.55330423001081,1.54305836745468
"528",1.58485113889817,1.5623509530061
"529",1.61422123318762,1.51802347661956
"530",1.659318788264,1.52370532046721
"531",1.64172722459683,1.51715180583972
"532",1.58793613116036,1.48871996491851
"533",1.58953589318898,1.49919155311051
"534",1.58174481555113,1.43555466681199
"535",1.61224968034992,1.4426057034474
"536",1.61290620048266,1.4269447115977
"537",1.62850371873572,1.42956574899426
"538",1.60742533257322,1.48334484712337
"539",1.56464394977487,1.47154361591139
"540",1.52947723026304,1.46197258132194
"541",1.53846985844375,1.48548844317111
"542",1.54194323113513,1.47667647796074
"543",1.52174177392407,1.48586895563436
"544",1.52899639417062,1.52832244616392
"545",1.51052921545268,1.55713823142603
"546",1.50433842805313,1.55996514470596
"547",1.51958880515993,1.57599947339002
"548",1.53593522282269,1.56654120768155
"549",1.56113941447541,1.55746697715004
"550",1.55868175019492,1.52852728203568
"551",1.58187679370754,1.55140276609493
"552",1.60274471944926,1.56705174917625
"553",1.60396297443826,1.56903579682189
"554",1.62861990789034,1.56692795262942
"555",1.59884798186974,1.53237043834187
"556",1.59693788350343,1.57238214968786
"557",1.60583492032268,1.57228342584002
"558",1.5721494424993,1.56555987958099
"559",1.57309804798036,1.5261103127232
"560",1.54577783639595,1.55063979977606
"561",1.57886421516732,1.5385949045657
"562",1.54464964251618,1.57020975772254
"563",1.52859429864163,1.56755046368849
"564",1.50942327192895,1.53699917853639
"565",1.50123286742619,1.52536790876044
"566",1.53530737465899,1.51281728262704
"567",1.5303146913838,1.55316386034939
"568",1.51526984367727,1.60010181613501
"569",1.5425058454805,1.57529151968559
"570",1.5300106799836,1.58532216313801
"571",1.56972833446018,1.57392625239537
"572",1.55728295249307,1.60840327585969
"573",1.57865094204226,1.56801969731347
"574",1.60088178698947,1.52395357872796
"575",1.62526931333545,1.55534148022775
"576",1.62209228500496,1.50870056865071
"577",1.61819682351107,1.54621851440768
"578",1.62385340784072,1.53891765407011
"579",1.62801896806153,1.52554810979913
"580",1.6406011861311,1.51941895392809
"581",1.66217800591174,1.52728437051502
"582",1.64878167565233,1.52850391033816
"583",1.69306294194249,1.484661167339
"584",1.70625810819297,1.49610584395689
"585",1.63149063267175,1.49209236217209
"586",1.64151113525536,1.52509220055555
"587",1.6485490263209,1.53420128054493
"588",1.64645806806409,1.57352741283418
"589",1.59935933871437,1.54615097493187
"590",1.5789539762634,1.57198062125505
"591",1.56977710672541,1.58327949630925
"592",1.62215883093194,1.63794384354197
"593",1.60818341869582,1.6565960247689
"594",1.58533221410096,1.65634780463937
"595",1.58244776911824,1.64258654903999
"596",1.56691348599301,1.63510191219473
"597",1.54231843726557,1.63557409970827
"598",1.53690739219877,1.59199007708109
"599",1.52886022471172,1.54988292821634
"600",1.56247419526338,1.57324133910632
"601",1.54757953286361,1.56331258615036
"602",1.53039344837529,1.58310463253027
"603",1.51312892458168,1.61395997457598
"604",1.49155509824813,1.5993053191908
"605",1.46394254891427,1.59763729506861
"606",1.47722344031847,1.60115861721329
"607",1.48561006029253,1.56258290590143
"608",1.47922872730046,1.58631090430788
"609",1.50235312460814,1.63335537898826
"610",1.51780703130645,1.61990172046168
"611",1.48892647389279,1.61942791897649
"612",1.58665432363745,1.63261452210383
"613",1.62634175962866,1.62480956269457
"614",1.6054900780633,1.56641666639273
"615",1.5584607792132,1.549455815328
"616",1.58202612116706,1.57940049510495
"617",1.62502755961472,1.615096110629
"618",1.61241639769482,1.63806167176054
"619",1.60880119864127,1.61873637113383
"620",1.56918345452642,1.62645328375
"621",1.58034593566502,1.61634721390824
"622",1.56348108776472,1.59599552597268
"623",1.60127434299883,1.59864566040645
"624",1.58205881625722,1.56877566200485
"625",1.60108802005291,1.58735809648148
"626",1.60813054685737,1.60847267652831
"627",1.59374351873637,1.59426824211408
"628",1.6061259725263,1.57788945712544
"629",1.57954917843147,1.5674819653705
"630",1.54096014067406,1.55989236887637
"631",1.56976448497242,1.49505458196319
"632",1.56230422898129,1.51644932467908
"633",1.58416203471973,1.47419823228661
"634",1.56026285899344,1.49248220766217
"635",1.56511551508433,1.50422301843503
"636",1.57950383508303,1.46044393904708
"637",1.59717996135489,1.46133648205004
"638",1.57040313281228,1.48985462878887
"639",1.61108747980783,1.47439131396877
"640",1.59622077656198,1.47968259145389
"641",1.60112015195677,1.44207726557062
"642",1.61734909545583,1.45120653414875
"643",1.60537991577037,1.44123740614161
"644",1.60284416379109,1.44703708955445
"645",1.5890121604051,1.46375735636435
"646",1.56083080957374,1.4824267690479
"647",1.54235137186465,1.49840940567256
"648",1.51465907707078,1.47028015421995
"649",1.5246762004477,1.45930260582842
"650",1.49586876894646,1.45925507207156
"651",1.56175890069915,1.4567266638324
"652",1.57047591231613,1.47803794049554
"653",1.59999399617511,1.47616537230136
"654",1.57582266404365,1.47727603757062
"655",1.59621444266254,1.47894272841594
"656",1.62263707825143,1.5029969471414
"657",1.61668754183224,1.50858096956054
"658",1.54896301556756,1.5721523410058
"659",1.58438887623858,1.54483107077704
"660",1.56142210238143,1.49515863687898
"661",1.5609555848089,1.49279237445649
"662",1.56207061269049,1.52334118418269
"663",1.59475685337609,1.52508616297246
"664",1.58606381767849,1.55542567794591
"665",1.55100172410018,1.54500872489012
"666",1.61379198346083,1.50132699782166
"667",1.61887127675665,1.47658519294047
"668",1.56800871941918,1.46429018194425
"669",1.56536118020956,1.4728823773539
"670",1.58259220054036,1.4692626654731
"671",1.60477545425711,1.47433582596687
"672",1.58279066982943,1.4553425359025
"673",1.58457380930922,1.4790826913671
"674",1.55864194619033,1.50487328828429
"675",1.59509609220146,1.47593743359534
"676",1.54695632612144,1.46881444102597
"677",1.54216085893571,1.48419196029558
"678",1.53926549888244,1.48421093486714
"679",1.56194391256713,1.50093569667991
"680",1.54400548417309,1.4929856760224
"681",1.54406170586673,1.48084395450292
"682",1.54585091306268,1.46855844805254
"683",1.56805205600517,1.46968419896222
"684",1.57178754899688,1.43368278970266
"685",1.56757386413532,1.45659655331319
"686",1.58043690783895,1.45776510318551
"687",1.56040317204445,1.47526974699254
"688",1.52003967849224,1.4531954622964
"689",1.50636463635666,1.48312018682911
"690",1.50056373205874,1.48634520461777
"691",1.45961801771123,1.53333524825083
"692",1.4825661099634,1.5049491865438
"693",1.50783000924402,1.53019153158163
"694",1.49727139393804,1.52090896759297
"695",1.49799949078009,1.47526704071482
"696",1.5620493376847,1.45340687801668
"697",1.60049455508939,1.46370154636237
"698",1.57489870749994,1.45340458537471
"699",1.59555431031087,1.43082694595801
"700",1.59939581254771,1.47320271231435
"701",1.58933106881691,1.50650833773763
"702",1.57610187000146,1.51536458035944
"703",1.54947445400461,1.49939214596211
"704",1.56931972355414,1.53526197124945
"705",1.52738862882096,1.56173293226929
"706",1.55689343825835,1.54793801218194
"707",1.5755424747531,1.60061248010601
"708",1.56635182275378,1.59848219509035
"709",1.59451061422188,1.58212123330155
"710",1.61433653900617,1.5801377580251
"711",1.62889550789511,1.56696169732953
"712",1.64672223114569,1.57600561233278
"713",1.63027363883295,1.57306484431106
"714",1.63386455859017,1.56656609821626
"715",1.56692139325562,1.52285940370344
"716",1.59975801958431,1.57323298280307
"717",1.58984820695029,1.63200822631315
"718",1.58586114976567,1.61204973826008
"719",1.58060119062477,1.58298018203254
"720",1.57156330213397,1.62123402218034
"721",1.51035120646858,1.5876192746365
"722",1.53132660536475,1.58574522280007
"723",1.50249503741291,1.57849317445623
"724",1.53829759671385,1.52417174892548
"725",1.56650747287237,1.52993091795545
"726",1.57166415618695,1.54685088704802
"727",1.56852027994802,1.55707889868038
"728",1.53352486839644,1.6109654210521
"729",1.57200402902753,1.57369190999572
"730",1.56958711045134,1.57862432610955
"731",1.55264431790631,1.54651891400625
"732",1.59746196180188,1.54426513817509
"733",1.59455084686114,1.58695696568929
"734",1.56061092012365,1.54334134506998
"735",1.53604473531662,1.53516309694302
"736",1.54367423298417,1.48948816368987
